tau,diff_Eeta_variance
30.90695626651013,0.0
30.93630760199589,0.0
30.965658937481656,0.0
30.995010272967424,0.0
31.024361608453184,0.0
31.05371294393895,0.0
31.08306427942472,0.0
31.11241561491048,0.0
31.141766950396246,0.0
31.17111828588201,0.0
31.200469621367773,0.0
31.22982095685354,0.0
31.2591722923393,0.0
31.288523627825068,0.0
31.317874963310835,0.0
31.347226298796596,0.0
31.376577634282363,0.0
31.405928969768127,0.0
31.43528030525389,0.0
31.464631640739658,0.0
31.49398297622542,0.0
31.523334311711185,0.0
31.552685647196952,0.0
31.582036982682713,0.0
31.61138831816848,0.0
31.640739653654244,0.0
31.670090989140007,0.0
31.699442324625775,0.0
31.72879366011154,0.0
31.758144995597302,0.0
31.78749633108307,0.0
31.816847666568833,0.0
31.846199002054597,0.0
31.875550337540364,0.0
31.90490167302612,0.0
31.93425300851189,0.0
31.963604343997655,0.0
31.992955679483416,0.0
32.022307014969186,0.0
32.05165835045495,0.0
32.081009685940714,0.0
32.11036102142648,0.0
32.13971235691224,0.0
32.169063692398005,0.0
32.19841502788377,0.0
32.22776636336953,0.0
32.2571176988553,0.0
32.28646903434107,0.0
32.31582036982683,0.0
32.345171705312595,0.0
32.37452304079836,0.0
32.40387437628412,0.0
32.433225711769886,0.0
32.46257704725565,0.0
32.49192838274142,0.0
32.521279718227184,0.0
32.55063105371295,0.0
32.57998238919871,0.0
32.609333724684475,0.0
32.63868506017024,0.0
32.668036395656,0.0
32.697387731141774,0.0
32.72673906662754,0.0
32.756090402113294,0.0
32.78544173759906,0.0
32.81479307308483,0.0
32.84414440857059,0.0
32.873495744056356,0.0
32.90284707954212,0.0
32.932198415027884,0.0
32.96154975051365,0.0
32.99090108599941,0.0
33.02025242148518,0.0
33.049603756970946,0.0
33.07895509245671,0.0
33.10830642794247,0.0
33.13765776342824,0.0
33.167009098914,0.0
33.196360434399764,0.0
33.22571176988553,0.0
33.2550631053713,0.0
33.28441444085706,0.0
33.31376577634283,0.0
33.34311711182859,0.0
33.372468447314354,0.0
33.40181978280012,0.0
33.43117111828588,0.0
33.460522453771645,0.0
33.489873789257416,0.0
33.51922512474318,0.0
33.548576460228944,0.0
33.57792779571471,0.0
33.60727913120047,0.0
33.636630466686235,0.0
33.665981802172006,0.0
33.69533313765776,0.0
33.72468447314353,0.0
