tau,diff_Eetaalpha2,diff_Eetaalpha2_variance,diff_Eetaalpha2_std,diff_Eetaalpha2_error,N_events
44.337349397590366,0.33018667076771535,1.206566180494143e-05,0.0034735661509378846,0.002456182180228233,2
44.578313253012055,0.3301792817533867,5.36592243608431e-06,0.0023164460788208108,0.001637974730587183,2
44.819277108433745,0.3302702549182953,1.4962673222751428e-06,0.0012232200628975731,0.0008649472013583091,2
45.06024096385542,0.33054405214622506,6.548597744379018e-08,0.0002559022810445233,0.0001809502382476881,2
45.30120481927711,0.3310804101403816,2.838818296125563e-07,0.0005328056208530052,0.00037675046755946854,2
45.5421686746988,0.3319461008678012,1.216570710687237e-06,0.0011029826429673484,0.0007799265063732726,2
45.78313253012048,0.33318747657450765,2.045396951546978e-06,0.0014301737487266986,0.001011285555999634,2
46.02409638554217,0.3348246872267133,2.271260187658425e-06,0.0015070700672690784,0.0010656594642892317,2
46.26506024096386,0.33684830112055,1.806403488827238e-06,0.0013440251072160958,0.0009503692673974779,2
46.506024096385545,0.33921880793482206,9.376614555244671e-07,0.0009683292082367789,0.0006847121495652268,2
46.746987951807235,0.3418691651731716,1.7830146963517567e-07,0.0004222575868296219,0.00029858120305469303,2
46.987951807228924,0.344710201373254,5.7597599550932336e-08,0.00023999499901233845,0.00016970209125248328,2
47.22891566265061,0.3476383555929833,9.144841963543727e-07,0.000956286670593276,0.0006761967895348117,2
47.4698795180723,0.35054495499117155,2.7593276468517616e-06,0.0016611224057400953,0.001174590917479733,2
47.71084337349399,0.35332604683921626,5.246518294049256e-06,0.002290527950942589,0.0016196478466088324,2
47.95180722891566,0.35589173244092526,7.766455406341056e-06,0.0027868360924785396,0.0019705906990469956,2
48.19277108433735,0.35817400739469063,9.628765878895e-06,0.0031030252784814694,0.002194170216607522,2
48.43373493975904,0.360132287995206,1.0280298296983322e-05,0.00320629042617529,0.002267189702802053,2
48.674698795180724,0.36175607444590263,9.490046863392868e-06,0.0030805919663910164,0.0021783074695038884,2
48.915662650602414,0.3630645329944294,7.442051295416811e-06,0.0027280123341760776,0.0019289960206564463,2
49.156626506024104,0.36410312927104815,4.703859665336672e-06,0.002168838321622124,0.001533600284516254,2
49.397590361445786,0.3649377711998151,2.074674733595163e-06,0.001440373123046651,0.0010184976027451322,2
49.638554216867476,0.3656471836882004,3.534978819462471e-07,0.0005945568786468181,0.00042041520069227225,2
49.879518072289166,0.36631440986034935,9.330781811552535e-08,0.00030546328439851056,0.00021599515980170173,2
50.120481927710856,0.36701839780389045,1.4151997115756837e-06,0.001189621667411822,0.000841189548073347,2
50.36144578313253,0.3678265837073713,3.943580498521134e-06,0.0019858450338637035,0.0014042044898306537,2
50.602409638554214,0.36878923075362524,6.892253476996754e-06,0.0026253101677700397,0.0018563746223481878,2
50.84337349397591,0.3699360484629931,9.288682693657261e-06,0.0030477340260687547,0.002155073397086194,2
51.08433734939759,0.37127532874761937,1.0280680339977529e-05,0.0032063500027254555,0.0022672318297846743,2
